id,carat,price,cut__Astor Ideal,cut__Good,cut__Ideal,cut__Very Good,color__D,color__E,color__F,color__G,color__H,color__I,color__J,color__K,clarity__FL,clarity__IF,clarity__SI1,clarity__SI2,clarity__VS1,clarity__VS2,clarity__VVS1,clarity__VVS2,caratScaled
748,0.23,396,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
749,0.23,393,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
750,0.23,421,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
751,0.23,378,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
752,0.23,346,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
753,0.23,371,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
754,0.23,378,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
755,0.23,399,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
756,0.23,396,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
757,0.23,374,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
758,0.23,378,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
759,0.23,399,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
760,0.23,434,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
761,0.23,389,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
762,0.23,374,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
763,0.23,372,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
764,0.23,371,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
765,0.23,528,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
766,0.23,367,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
767,0.23,390,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
768,0.23,356,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
769,0.23,400,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
770,0.23,399,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
771,0.23,391,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
772,0.23,396,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
773,0.23,407,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
774,0.23,407,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
775,0.23,510,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
776,0.23,491,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
777,0.23,477,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
778,0.23,477,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
779,0.23,401,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
780,0.23,395,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
781,0.23,395,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
782,0.23,470,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
783,0.23,470,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
784,0.23,414,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
785,0.23,423,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
786,0.23,423,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
787,0.23,428,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
788,0.23,423,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
789,0.23,423,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
790,0.23,423,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
791,0.23,423,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
792,0.23,415,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
793,0.23,415,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
794,0.23,415,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
795,0.23,413,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
796,0.23,419,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
797,0.23,559,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
798,0.23,423,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
799,0.23,403,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
800,0.23,397,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
801,0.23,403,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
802,0.23,412,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
803,0.23,412,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
804,0.23,412,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
805,0.23,412,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
806,0.23,403,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
807,0.23,397,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
808,0.23,412,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
809,0.23,397,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
810,0.23,397,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
811,0.23,396,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
812,0.23,445,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
813,0.23,445,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
814,0.23,396,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
815,0.23,445,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
816,0.23,445,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
817,0.23,445,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
818,0.23,361,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
819,0.23,445,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
820,0.23,459,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
821,0.23,463,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
822,0.23,463,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
823,0.23,389,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
824,0.23,398,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
825,0.23,365,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
826,0.23,384,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
827,0.23,377,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
828,0.23,401,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
829,0.23,377,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
830,0.23,444,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
831,0.23,383,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
832,0.23,383,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
833,0.23,364,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
834,0.23,359,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
835,0.23,414,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
836,0.23,380,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
837,0.23,380,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
838,0.23,366,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
839,0.23,424,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
840,0.23,400,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
841,0.23,400,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
842,0.23,381,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
843,0.23,389,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
844,0.23,386,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
845,0.23,392,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
846,0.23,354,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
847,0.23,409,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
848,0.23,528,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
849,0.23,382,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
850,0.23,364,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
851,0.23,389,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
852,0.23,380,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
853,0.23,389,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
854,0.23,380,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
855,0.23,439,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
856,0.23,392,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
857,0.23,429,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
858,0.23,382,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
859,0.23,382,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
860,0.23,356,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
861,0.23,408,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
862,0.23,380,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
863,0.23,384,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
864,0.23,400,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
865,0.23,408,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
866,0.23,380,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
867,0.23,468,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
868,0.23,395,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
869,0.23,395,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
870,0.23,385,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
871,0.23,470,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
872,0.23,439,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
873,0.23,357,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
874,0.23,444,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
875,0.23,353,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
876,0.23,432,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
877,0.23,413,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
878,0.23,413,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
879,0.23,387,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23
880,0.23,501,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
881,0.23,412,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
882,0.23,403,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
883,0.23,403,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
884,0.23,412,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
885,0.23,409,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
886,0.23,443,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
887,0.23,443,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
888,0.23,415,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
889,0.23,443,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
890,0.23,443,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
891,0.23,443,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
892,0.23,443,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
893,0.23,368,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
894,0.23,354,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
895,0.23,352,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
896,0.23,419,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
897,0.23,366,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
898,0.23,346,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
899,0.23,417,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
900,0.23,421,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
901,0.23,356,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
902,0.23,352,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
903,0.23,366,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
904,0.23,354,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
905,0.23,404,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
906,0.23,353,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
907,0.23,353,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
908,0.23,339,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
909,0.23,417,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
910,0.23,390,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
911,0.23,382,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
912,0.23,366,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
913,0.23,352,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
914,0.23,386,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
915,0.23,377,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
916,0.23,375,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
917,0.23,386,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
918,0.23,383,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23
919,0.23,515,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23
920,0.23,341,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23
921,0.23,418,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23
922,0.23,324,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23
923,0.23,341,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23
924,0.23,450,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23
925,0.23,443,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23
926,0.23,412,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23
927,0.23,443,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23
928,0.23,443,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23
929,0.23,353,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23
930,0.23,350,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23
931,0.23,333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23
932,0.23,313,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23
933,0.23,338,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23
934,0.23,325,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23
935,0.23,441,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.23
936,0.23,407,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.23
937,0.23,322,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.23
938,0.23,333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.23
939,0.23,314,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.23
940,0.23,337,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.23
941,0.23,321,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.23
942,0.23,376,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.23
943,0.23,315,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.23
944,0.23,341,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.23
945,0.23,320,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.23
946,0.23,486,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
947,0.23,461,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
948,0.23,502,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
949,0.23,486,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
950,0.23,496,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
951,0.23,486,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
952,0.23,486,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
953,0.23,486,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
954,0.23,486,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
955,0.23,486,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
956,0.23,502,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
957,0.23,502,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
958,0.23,486,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
959,0.23,435,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
960,0.23,441,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
961,0.23,447,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
962,0.23,442,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
963,0.23,442,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
964,0.23,478,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
965,0.23,595,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
966,0.23,536,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
967,0.23,554,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
968,0.23,502,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
969,0.23,525,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
970,0.23,478,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
971,0.23,585,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
972,0.23,502,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
973,0.23,483,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
974,0.23,595,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
975,0.23,462,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
976,0.23,526,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
977,0.23,604,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
978,0.23,549,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
979,0.23,515,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
980,0.23,547,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
981,0.23,531,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
982,0.23,450,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
983,0.23,559,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
984,0.23,512,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
985,0.23,510,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
986,0.23,520,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
987,0.23,531,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
988,0.23,512,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
989,0.23,468,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
990,0.23,527,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
991,0.23,536,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
992,0.23,450,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
993,0.23,566,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
994,0.23,461,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
995,0.23,494,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
996,0.23,494,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
997,0.23,508,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
998,0.23,487,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23
